% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.242214	1	1	2	5.67441e-13	1196.27	0
0.242214	1	2	1	4.28081e-13	902.474	0
0.243214	1	1	2	5.76317e-13	1214.98	0
0.243214	1	2	1	4.45414e-13	939.016	0
0.244214	1	1	2	5.87894e-13	1239.39	0
0.244214	1	2	1	4.64139e-13	978.491	0
0.245214	1	1	2	6.01974e-13	1269.07	0
0.245214	1	2	1	4.84066e-13	1020.5	0
0.246214	1	1	2	6.18364e-13	1303.63	0
0.246214	1	2	1	5.04993e-13	1064.62	0
0.247214	1	1	2	6.37101e-13	1343.13	0
0.247214	1	2	1	5.26617e-13	1110.21	0
0.248214	1	1	2	6.5812e-13	1387.44	0
0.248214	1	2	1	5.48671e-13	1156.7	0
0.249214	1	1	2	6.81231e-13	1436.16	0
0.249214	1	2	1	5.70994e-13	1203.76	0
0.250214	1	1	2	7.06144e-13	1488.68	0
0.250214	1	2	1	5.93344e-13	1250.88	0
0.251214	1	1	2	7.32502e-13	1544.25	0
0.251214	1	2	1	6.15466e-13	1297.52	0
0.252214	1	1	2	7.60306e-13	1602.87	0
0.252214	1	2	1	6.36962e-13	1342.83	0
0.253214	1	1	2	7.89424e-13	1664.25	0
0.253214	1	2	1	6.57542e-13	1386.22	0
0.254214	1	1	2	8.19651e-13	1727.98	0
0.254214	1	2	1	6.77245e-13	1427.76	0
0.255214	1	1	2	8.50728e-13	1793.49	0
0.255214	1	2	1	6.95975e-13	1467.24	0
0.256214	1	1	2	8.82152e-13	1859.74	0
0.256214	1	2	1	7.13559e-13	1504.31	0
0.257214	1	1	2	9.13938e-13	1926.75	0
0.257214	1	2	1	7.29663e-13	1538.26	0
0.258214	1	1	2	9.4598e-13	1994.3	0
0.258214	1	2	1	7.44013e-13	1568.52	0
0.259214	1	1	2	9.78078e-13	2061.97	0
0.259214	1	2	1	7.56821e-13	1595.52	0
0.260214	1	1	2	1.01004e-12	2129.35	0
0.260214	1	2	1	7.68035e-13	1619.16	0
0.261214	1	1	2	1.04128e-12	2195.21	0
0.261214	1	2	1	7.77588e-13	1639.3	0
0.262214	1	1	2	1.07181e-12	2259.57	0
0.262214	1	2	1	7.85416e-13	1655.8	0
0.263214	1	1	2	1.10164e-12	2322.45	0
